0xF846  0x0026        # AMPERSAND [はーふあんぱさんど]
0xF847  0x0027        # APOSTROPHE [はーふあぽすとろ]
0xF848  0x0028        # LEFT PARENTHESIS [はーふひだりかっこ]
0xF849  0x0029        # RIGHT PARENTHESIS [はーふみぎかっこ]
0xF84A  0x002A        # ASTERISK [はーふほしじるし]
0xF84B  0x002B        # PLUS SIGN [はーふぷらす]
0xF84C  0x002C        # COMMA [はーふこんま]
0xF84D  0x002D        # HYPHEN-MINUS [はーふまいなす]
0xF84E  0x002E        # FULL STOP [はーふぴりおど]
0xF84F  0x002F        # SOLIDUS [はーふしゃせん]
0xF850  0x0030        # DIGIT ZERO [はーふぜろ, はーふれい]
0xF851  0x0031        # DIGIT ONE [はーふいち]
0xF852  0x0032        # DIGIT TWO [はーふに]
0xF853  0x0033        # DIGIT THREE [はーふさん]
0xF854  0x0034        # DIGIT FOUR [はーふよん, はーふし]
0xF855  0x0035        # DIGIT FIVE [はーふご]
0xF856  0x0036        # DIGIT SIX [はーふろく]
0xF857  0x0037        # DIGIT SEVEN [はーふなな, はーふしち]
0xF858  0x0038        # DIGIT EIGHT [はーふはち]
0xF859  0x0039        # DIGIT NINE [はーふきゅう]
0xF85A  0x003A        # COLON [はーふころん]
0xF85B  0x003B        # SEMICOLON [はーふせみころん]
0xF85C  0x003C        # LESS-THAN SIGN [はーふよりしょう]
0xF85D  0x003D        # EQUALS SIGN [はーふとうごう]
0xF85E  0x003E        # GREATER-THAN SIGN [はーふよりだい]
0xF85F  0x003F        # QUESTION MARK [はーふぎもんふ]
0xF860  0x0040        # COMMERCIAL AT [はーふあっと, はーふたんか]
0xF861  0x0041        # LATIN CAPITAL LETTER A [はーふえー]
0xF862  0x0042        # LATIN CAPITAL LETTER B [はーふびー]
0xF863  0x0043        # LATIN CAPITAL LETTER C [はーふしー]
0xF864  0x0044        # LATIN CAPITAL LETTER D [はーふでぃー]
0xF865  0x0045        # LATIN CAPITAL LETTER E [はーふいー]
0xF866  0x0046        # LATIN CAPITAL LETTER F [はーふえふ]
0xF867  0x0047        # LATIN CAPITAL LETTER G [はーふじー]
0xF868  0x0048        # LATIN CAPITAL LETTER H [はーふえっち]
0xF869  0x0049        # LATIN CAPITAL LETTER I [はーふあい]
0xF86A  0x004A        # LATIN CAPITAL LETTER J [はーふじぇー]
0xF86B  0x004B        # LATIN CAPITAL LETTER K [はーふけー]
0xF86C  0x004C        # LATIN CAPITAL LETTER L [はーふえる]
0xF86D  0x004D        # LATIN CAPITAL LETTER M [はーふえむ]
0xF86E  0x004E        # LATIN CAPITAL LETTER N [はーふえぬ]
0xF86F  0x004F        # LATIN CAPITAL LETTER O [はーふおー]
0xF870  0x0050        # LATIN CAPITAL LETTER P [はーふぴー]
0xF871  0x0051        # LATIN CAPITAL LETTER Q [はーふきゅー]
0xF872  0x0052        # LATIN CAPITAL LETTER R [はーふあーる]
0xF873  0x0053        # LATIN CAPITAL LETTER S [はーふえす]
0xF874  0x0054        # LATIN CAPITAL LETTER T [はーふてぃー]
0xF875  0x0055        # LATIN CAPITAL LETTER U [はーふゆー]
0xF876  0x0056        # LATIN CAPITAL LETTER V [はーふぶい]
0xF877  0x0057        # LATIN CAPITAL LETTER W [はーふだぶる]
0xF878  0x0058        # LATIN CAPITAL LETTER X [はーふえっくす]
0xF879  0x0059        # LATIN CAPITAL LETTER Y [はーふわい]
0xF87A  0x005A        # LATIN CAPITAL LETTER Z [はーふぜっと]
0xF87B  0x005B        # LEFT SQUARE BRACKET [はーふひだりだいかっこ]
0xF87C  0x005C        # REVERSE SOLIDUS [はーふぎゃくしゃせん]
0xF87D  0x005D        # RIGHT SQUARE BRACKET [はーふみぎだいかっこ]
0xF87E  0x005E        # CIRCUMFLEX ACCENT [はーふさーかむふれくす]
0xF880  0x005F        # LOW LINE [はーふかせん]
0xF881  0x0060        # GRAVE ACCENT [はーふぐれーぶ]
0xF882  0x0061        # LATIN SMALL LETTER A [はーふえー]
0xF883  0x0062        # LATIN SMALL LETTER B [はーふびー]
0xF884  0x0063        # LATIN SMALL LETTER C [はーふしー]
0xF885  0x0064        # LATIN SMALL LETTER D [はーふでぃー]
0xF886  0x0065        # LATIN SMALL LETTER E [はーふいー]
0xF887  0x0066        # LATIN SMALL LETTER F [はーふえふ]
0xF888  0x0067        # LATIN SMALL LETTER G [はーふじー]
0xF889  0x0068        # LATIN SMALL LETTER H [はーふえっち]
0xF88A  0x0069        # LATIN SMALL LETTER I [はーふあい]
0xF88B  0x006A        # LATIN SMALL LETTER J [はーふじぇい]
0xF88C  0x006B        # LATIN SMALL LETTER K [はーふけい]
0xF88D  0x006C        # LATIN SMALL LETTER L [はーふえる]
0xF88E  0x006D        # LATIN SMALL LETTER M [はーふえむ]
0xF88F  0x006E        # LATIN SMALL LETTER N [はーふえぬ]
0xF890  0x006F        # LATIN SMALL LETTER O [はーふおー]
0xF891  0x0070        # LATIN SMALL LETTER P [はーふぴー]
0xF892  0x0071        # LATIN SMALL LETTER Q [はーふきゅー]
0xF893  0x0072        # LATIN SMALL LETTER R [はーふあーる]
0xF894  0x0073        # LATIN SMALL LETTER S [はーふえす]
0xF895  0x0074        # LATIN SMALL LETTER T [はーふてぃー]
0xF896  0x0075        # LATIN SMALL LETTER U [はーふゆー]
0xF897  0x0076        # LATIN SMALL LETTER V [はーふぶい]
0xF898  0x0077        # LATIN SMALL LETTER W [はーふだぶりゅ]
0xF899  0x0078        # LATIN SMALL LETTER X [はーふえっくす]
0xF89A  0x0079        # LATIN SMALL LETTER Y [はーふわい]
0xF89B  0x007A        # LATIN SMALL LETTER Z [はーふぜっと]
0xF89C  0x007B        # LEFT CURLY BRACKET [はーふひだりちゅうかっこ]
0xF89D  0x007C        # VERTICAL LINE [はーふたてせん]
0xF89E  0x007D        # RIGHT CURLY BRACKET [はーふみぎちゅうかっこ]
0xF89F  0x007E        # TILDE [はーふちるど]
0xF8A0  0x00A0        # NO-BREAK SPACE [はーふむかいぎょうすぺーす]
0xF8A1  0x00A1        # INVERTED EXCLAMATION MARK [はーふぎゃくかんたんふ]
0xF8A2  0x00A2        # CENT SIGN [はーふせんと]
0xF8A3  0x00A3        # POUND SIGN [はーふぽんど]
0xF8A4  0x00A4        # CURRENCY SIGN [はーふつうかきごう]
0xF8A5  0x00A5        # YEN SIGN [はーふえんきごう]
0xF8A6  0x00A6        # BROKEN BAR [はーふはだんせん]
0xF8A7  0x00A7        # SECTION SIGN [はーふせつきごう]
0xF8A8  0x266A        # EIGHTH NOTE [はーふたんおんぷ]
0xF8A9  0x00A9        # COPYRIGHT SIGN [はーふまるしー]
0xF8AA  0x00AA        # FEMININE ORDINAL INDICATOR [はーふじょせいじょうすう]
0xF8AB  0x00AB        # LEFT-POINTING DOUBLE ANGLE QUOTATION MARK [はーふひじょうにちいさい]
0xF8AC  0x00AC        # NOT SIGN [はーふひていきごう]
0xF8AD  0x2117        # SOUND RECORDING COPYRIGHT [はーふまるぴー]
0xF8AE  0x00AE        # REGISTERED SIGN [はーふまるあーる]
0xF8AF  0x00AF        # MACRON [はーふまくろん]
0xF8B0  0x00B0        # DEGREE SIGN [はーふどすう]
0xF8B1  0x00B1        # PLUS-MINUS SIGN [はーふぷらすまいなす]
0xF8B2  0x00B2        # SUPERSCRIPT TWO [はーふにじょう]
0xF8B3  0x00B3        # SUPERSCRIPT THREE [はーふさんじょう]
0xF8B4  0x00B4        # ACUTE ACCENT [はーふあきゅーと]
0xF8B5  0x00B5        # MICRO SIGN [はーふまいくろ]
0xF8B6  0x00B6        # PILCROW SIGN [はーふだんらく]
0xF8B7  0x00B7        # MIDDLE DOT [はーふちゅうてん]
0xF8B8  0x2020        # DAGGER [はーふだがー]
0xF8B9  0x00B9        # SUPERSCRIPT ONE [はーふいちじょう]
0xF8BA  0x00BA        # MASCULINE ORDINAL INDICATOR [はーふだんせいじょすう]
0xF8BB  0x00BB        # RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK [はーふひじょうにおおきい]
0xF8BC  0x00BC        # VULGAR FRACTION ONE QUARTER [はーふよんぶんのいち]
0xF8BD  0x00BD        # VULGAR FRACTION ONE HALF [はーふにぶんのいち]
0xF8BE  0x00BE        # VULGAR FRACTION THREE QUARTERS [はーふよんぶんのさん]
0xF8BF  0x00BF        # INVERTED QUESTION MARK [はーふぎゃくぎもんふ]
0xF8C0  0x00C0        # LATIN CAPITAL LETTER A WITH GRAVE [はーふぐれーぶえー]
0xF8C1  0x00C1        # LATIN CAPITAL LETTER A WITH ACUTE [はーふあきゅーとえー]
0xF8C2  0x00C2        # LATIN CAPITAL LETTER A WITH CIRCUMFLEX [はーふさーかむふれくすえー]
0xF8C3  0x00C3        # LATIN CAPITAL LETTER A WITH TILDE [はーふちるどえー]
0xF8C4  0x00C4        # LATIN CAPITAL LETTER A WITH DIAERESIS [はーふえーうむらうと]
0xF8C5  0x00C5        # LATIN CAPITAL LETTER A WITH RING ABOVE [はーふりんぐえー]
0xF8C6  0x00C6        # LATIN CAPITAL LETTER AE [はーふにじゅうぼいんえーいー]
0xF8C7  0x00C7        # LATIN CAPITAL LETTER C WITH CEDILLA [はーふせでぃらしー]
0xF8C8  0x00C8        # LATIN CAPITAL LETTER E WITH GRAVE [はーふぐれーぶいー]
0xF8C9  0x00C9        # LATIN CAPITAL LETTER E WITH ACUTE [はーふあきゅーといー]
0xF8CA  0x00CA        # LATIN CAPITAL LETTER E WITH CIRCUMFLEX [はーふさーかむふれくすいー]
0xF8CB  0x00CB        # LATIN CAPITAL LETTER E WITH DIAERESIS [はーふだいえれしすいー]
0xF8CC  0x00CC        # LATIN CAPITAL LETTER I WITH GRAVE [はーふぐれーぶあい]
0xF8CD  0x00CD        # LATIN CAPITAL LETTER I WITH ACUTE [はーふあきゅーとあい]
0xF8CE  0x00CE        # LATIN CAPITAL LETTER I WITH CIRCUMFLEX [はーふさーかむふれくすあい]
0xF8CF  0x00CF        # LATIN CAPITAL LETTER I WITH DIAERESIS [はーふだいえれしすあい]
0xF8D0  0x00D0        # LATIN CAPITAL LETTER ETH [はーふぼうつきでー]
0xF8D1  0x00D1        # LATIN CAPITAL LETTER N WITH TILDE [はーふちるどえぬ]
0xF8D2  0x00D2        # LATIN CAPITAL LETTER O WITH GRAVE [はーふぐれーぶおー]
0xF8D3  0x00D3        # LATIN CAPITAL LETTER O WITH ACUTE [はーふあきゅーとおー]
0xF8D4  0x00D4        # LATIN CAPITAL LETTER O WITH CIRCUMFLEX [はーふさーかむふれくすおー]
0xF8D5  0x00D5        # LATIN CAPITAL LETTER O WITH TILDE [はーふちるどおー]
0xF8D6  0x00D6        # LATIN CAPITAL LETTER O WITH DIAERESIS [はーふおーうむらうと]
0xF8D7  0x00D7        # MULTIPLICATION SIGN [はーふかけざん]
0xF8D8  0x00D8        # LATIN CAPITAL LETTER O WITH STROKE [はーふしゃせんおー]
0xF8D9  0x00D9        # LATIN CAPITAL LETTER U WITH GRAVE [はーふぐれーぶゆー]
0xF8DA  0x00DA        # LATIN CAPITAL LETTER U WITH ACUTE [はーふあきゅーとゆー]
0xF8DB  0x00DB        # LATIN CAPITAL LETTER U WITH CIRCUMFLEX [はーふさーかむふれくすゆー]
0xF8DC  0x00DC        # LATIN CAPITAL LETTER U WITH DIAERESIS [はーふゆーうむらうと]
0xF8DD  0x00DD        # LATIN CAPITAL LETTER Y WITH ACUTE [はーふあきゅーとわい]
0xF8DE  0x00DE        # LATIN CAPITAL LETTER THORN [はーふあいすらんどそーん]
0xF8DF  0x00DF        # LATIN SMALL LETTER SHARP S [はーふどいつえすつえっと]
0xF8E0  0x00E0        # LATIN SMALL LETTER A WITH GRAVE [はーふぐれーぶえー]
0xF8E1  0x00E1        # LATIN SMALL LETTER A WITH ACUTE [はーふあきゅーとえー]
0xF8E2  0x00E2        # LATIN SMALL LETTER A WITH CIRCUMFLEX [はーふさーかむふれくすえー]
0xF8E3  0x00E3        # LATIN SMALL LETTER A WITH TILDE [はーふちるどえー]
0xF8E4  0x00E4        # LATIN SMALL LETTER A WITH DIAERESIS [はーふえーうむらうと]
0xF8E5  0x00E5        # LATIN SMALL LETTER A WITH RING ABOVE [はーふりんぐえー]
0xF8E6  0x00E6        # LATIN SMALL LETTER AE [はーふにじゅうぼいんえーいー]
0xF8E7  0x00E7        # LATIN SMALL LETTER C WITH CEDILLA [はーふせでぃらしー]
0xF8E8  0x00E8        # LATIN SMALL LETTER E WITH GRAVE [はーふぐれーぶいー]
0xF8E9  0x00E9        # LATIN SMALL LETTER E WITH ACUTE [はーふあきゅーといー]
0xF8EA  0x00EA        # LATIN SMALL LETTER E WITH CIRCUMFLEX [はーふさーかむふれくすいー]
0xF8EB  0x00EB        # LATIN SMALL LETTER E WITH DIAERESIS [はーふだいえれしすいー]
0xF8EC  0x00EC        # LATIN SMALL LETTER I WITH GRAVE [はーふぐれーぶあい]
0xF8ED  0x00ED        # LATIN SMALL LETTER I WITH ACUTE [はーふあきゅーとあい]
0xF8EE  0x00EE        # LATIN SMALL LETTER I WITH CIRCUMFLEX [はーふさーかむふれくすあい]
0xF8EF  0x00EF        # LATIN SMALL LETTER I WITH DIAERESIS [はーふだいえれしすあい]
0xF8F0  0x00F0        # LATIN SMALL LETTER ETH [はーふあいすらんどえす]
0xF8F1  0x00F1        # LATIN SMALL LETTER N WITH TILDE [はーふちるどえぬ]
0xF8F2  0x00F2        # LATIN SMALL LETTER O WITH GRAVE [はーふぐれーぶおー]
0xF8F3  0x00F3        # LATIN SMALL LETTER O WITH ACUTE [はーふあきゅーとおー]
0xF8F4  0x00F4        # LATIN SMALL LETTER O WITH CIRCUMFLEX [はーふさーかむふれくすおー]
0xF8F5  0x00F5        # LATIN SMALL LETTER O WITH TILDE [はーふちるどおー]
0xF8F6  0x00F6        # LATIN SMALL LETTER O WITH DIAERESIS [はーふおーうむらうと]
0xF8F7  0x00F7        # DIVISION SIGN [はーふわりざん]
0xF8F8  0x00F8        # LATIN SMALL LETTER O WITH STROKE [はーふしゃせんおー]
0xF8F9  0x00F9        # LATIN SMALL LETTER U WITH GRAVE [はーふぐれーぶゆー]
0xF8FA  0x00FA        # LATIN SMALL LETTER U WITH ACUTE [はーふあきゅーとゆー]
0xF8FB  0x00FB        # LATIN SMALL LETTER U WITH CIRCUMFLEX [はーふさーかむふれくすゆー]
0xF8FC  0x00FC        # LATIN SMALL LETTER U WITH DIAERESIS [はーふゆーうむらうと]
0xF940  0x00FD        # LATIN SMALL LETTER Y WITH ACUTE [はーふあきゅーとわい]
0xF941  0x00FE        # LATIN SMALL LETTER THORN [はーふあいすらんどそーん]
0xF942  0x00FF        # LATIN SMALL LETTER Y WITH DIAERESIS [はーふわいうむらうと]
0xF943  0x3041+E01EF  # HIRAGANA LETTER SMALL A [はーふひらがなあしょう]
0xF944  0x3042+E01EF  # HIRAGANA LETTER A [はーふひらがなあ]
0xF945  0x3043+E01EF  # HIRAGANA LETTER SMALL I [はーふひらがないしょう]
0xF946  0x3044+E01EF  # HIRAGANA LETTER I [はーふひらがない]
0xF947  0x3045+E01EF  # HIRAGANA LETTER SMALL U [はーふひらがなうしょう]
0xF948  0x3046+E01EF  # HIRAGANA LETTER U [はーふひらがなう]
0xF949  0x3047+E01EF  # HIRAGANA LETTER SMALL E [はーふひらがなえしょう]
0xF94A  0x3048+E01EF  # HIRAGANA LETTER E [はーふひらがなえ]
0xF94B  0x3049+E01EF  # HIRAGANA LETTER SMALL O [はーふひらがなおしょう]
0xF94C  0x304A+E01EF  # HIRAGANA LETTER O [はーふひらがなお]
0xF94D  0x304B+E01EF  # HIRAGANA LETTER KA [はーふひらがなか]
0xF94E  0x304C+E01EF  # HIRAGANA LETTER GA [はーふひらがなが]
0xF94F  0x304D+E01EF  # HIRAGANA LETTER KI [はーふひらがなき]
0xF950  0x304E+E01EF  # HIRAGANA LETTER GI [はーふひらがなぎ]
0xF951  0x304F+E01EF  # HIRAGANA LETTER KU [はーふひらがなく]
0xF952  0x3050+E01EF  # HIRAGANA LETTER GU [はーふひらがなぐ]
0xF953  0x3051+E01EF  # HIRAGANA LETTER KE [はーふひらがなけ]
0xF954  0x3052+E01EF  # HIRAGANA LETTER GE [はーふひらがなげ]
0xF955  0x3053+E01EF  # HIRAGANA LETTER KO [はーふひらがなこ]
0xF956  0x3054+E01EF  # HIRAGANA LETTER GO [はーふひらがなご]
0xF957  0x3055+E01EF  # HIRAGANA LETTER SA [はーふひらがなさ]
0xF958  0x3056+E01EF  # HIRAGANA LETTER ZA [はーふひらがなざ]
0xF959  0x3057+E01EF  # HIRAGANA LETTER SI [はーふひらがなし]
0xF95A  0x3058+E01EF  # HIRAGANA LETTER ZI [はーふひらがなじ]
0xF95B  0x3059+E01EF  # HIRAGANA LETTER SU [はーふひらがなす]
0xF95C  0x305A+E01EF  # HIRAGANA LETTER ZU [はーふひらがなず]
0xF95D  0x305B+E01EF  # HIRAGANA LETTER SE [はーふひらがなせ]
0xF95E  0x305C+E01EF  # HIRAGANA LETTER ZE [はーふひらがなぜ]
0xF95F  0x305D+E01EF  # HIRAGANA LETTER SO [はーふひらがなそ]
0xF960  0x305E+E01EF  # HIRAGANA LETTER ZO [はーふひらがなぞ]
0xF961  0x305F+E01EF  # HIRAGANA LETTER TA [はーふひらがなた]
0xF962  0x3060+E01EF  # HIRAGANA LETTER DA [はーふひらがなだ]
0xF963  0x3061+E01EF  # HIRAGANA LETTER TI [はーふひらがなち]
0xF964  0x3062+E01EF  # HIRAGANA LETTER DI [はーふひらがなぢ]
0xF965  0x3063+E01EF  # HIRAGANA LETTER SMALL TU [はーふひらがなつしょう]
0xF966  0x3064+E01EF  # HIRAGANA LETTER TU [はーふひらがなつ]
0xF967  0x3065+E01EF  # HIRAGANA LETTER DU [はーふひらがなづ]
0xF968  0x3066+E01EF  # HIRAGANA LETTER TE [はーふひらがなて]
0xF969  0x3067+E01EF  # HIRAGANA LETTER DE [はーふひらがなで]
0xF96A  0x3068+E01EF  # HIRAGANA LETTER TO [はーふひらがなと]
0xF96B  0x3069+E01EF  # HIRAGANA LETTER DO [はーふひらがなど]
0xF96C  0x306A+E01EF  # HIRAGANA LETTER NA [はーふひらがなな]
0xF96D  0x306B+E01EF  # HIRAGANA LETTER NI [はーふひらがなに]
0xF96E  0x306C+E01EF  # HIRAGANA LETTER NU [はーふひらがなぬ]
0xF96F  0x306D+E01EF  # HIRAGANA LETTER NE [はーふひらがなね]
0xF970  0x306E+E01EF  # HIRAGANA LETTER NO [はーふひらがなの]
0xF971  0x306F+E01EF  # HIRAGANA LETTER HA [はーふひらがなは]
0xF972  0x3070+E01EF  # HIRAGANA LETTER BA [はーふひらがなば]
0xF973  0x3071+E01EF  # HIRAGANA LETTER PA [はーふぱひらがな]
0xF974  0x3072+E01EF  # HIRAGANA LETTER HI [はーふひらがなひ]
0xF975  0x3073+E01EF  # HIRAGANA LETTER BI [はーふひらがなび]
0xF976  0x3074+E01EF  # HIRAGANA LETTER PI [はーふひらがなぴ]
0xF977  0x3075+E01EF  # HIRAGANA LETTER HU [はーふひらがなふ]
0xF978  0x3076+E01EF  # HIRAGANA LETTER BU [はーふひらがなぶ]
0xF979  0x3077+E01EF  # HIRAGANA LETTER PU [はーふひらがなぷ]
0xF97A  0x3078+E01EF  # HIRAGANA LETTER HE [はーふひらがなへ]
0xF97B  0x3079+E01EF  # HIRAGANA LETTER BE [はーふひらがなべ]
0xF97C  0x307A+E01EF  # HIRAGANA LETTER PE [はーふひらがなぺ]
0xF97D  0x307B+E01EF  # HIRAGANA LETTER HO [はーふひらがなほ]
0xF97E  0x307C+E01EF  # HIRAGANA LETTER BO [はーふひらがなぼ]
0xF980  0x307D+E01EF  # HIRAGANA LETTER PO [はーふひらがなぽ]
0xF981  0x307E+E01EF  # HIRAGANA LETTER MA [はーふひらがなま]
0xF982  0x307F+E01EF  # HIRAGANA LETTER MI [はーふひらがなみ]
0xF983  0x3080+E01EF  # HIRAGANA LETTER MU [はーふひらがなむ]
0xF984  0x3081+E01EF  # HIRAGANA LETTER ME [はーふひらがなめ]
0xF985  0x3082+E01EF  # HIRAGANA LETTER MO [はーふひらがなも]
0xF986  0x3083+E01EF  # HIRAGANA LETTER SMALL YA [はーふひらがなやしょう]
0xF987  0x3084+E01EF  # HIRAGANA LETTER YA [はーふひらがなや]
0xF988  0x3085+E01EF  # HIRAGANA LETTER SMALL YU [はーふひらがなゆしょう]
0xF989  0x3086+E01EF  # HIRAGANA LETTER YU [はーふひらがなゆ]
0xF98A  0x3087+E01EF  # HIRAGANA LETTER SMALL YO [はーふひらがなよしょう]
0xF98B  0x3088+E01EF  # HIRAGANA LETTER YO [はーふひらがなよ]
0xF98C  0x3089+E01EF  # HIRAGANA LETTER RA [はーふひらがなら]
0xF98D  0x308A+E01EF  # HIRAGANA LETTER RI [はーふひらがなり]
0xF98E  0x308B+E01EF  # HIRAGANA LETTER RU [はーふひらがなる]
0xF98F  0x308C+E01EF  # HIRAGANA LETTER RE [はーふひらがなれ]
0xF990  0x308D+E01EF  # HIRAGANA LETTER RO [はーふひらがなろ]
0xF991  0x308E+E01EF  # HIRAGANA LETTER SMALL WA [はーふひらがなわしょう]
0xF992  0x308F+E01EF  # HIRAGANA LETTER WA [はーふひらがなわ]
0xF993  0x3090+E01EF  # HIRAGANA LETTER WI [はーふひらがなうい]
0xF994  0x3091+E01EF  # HIRAGANA LETTER WE [はーふひらがなうえ]
0xF995  0x3092+E01EF  # HIRAGANA LETTER WO [はーふひらがなを]
0xF996  0x3093+E01EF  # HIRAGANA LETTER N [はーふひらがなん]
0xF997  0xFF67        # HALFWIDTH KATAKANA LETTER SMALL A [はーふかたかなあしょう]
0xF998  0xFF71        # HALFWIDTH KATAKANA LETTER A [はーふかたかなあ]
0xF999  0xFF68        # HALFWIDTH KATAKANA LETTER SMALL I [はーふかたかないしょう]
0xF99A  0xFF72        # HALFWIDTH KATAKANA LETTER I [はーふかたかない]
0xF99B  0xFF69        # HALFWIDTH KATAKANA LETTER SMALL U [はーふかたかなうしょう]
0xF99C  0xFF73        # HALFWIDTH KATAKANA LETTER U [はーふかたかなう]
0xF99D  0xFF6A        # HALFWIDTH KATAKANA LETTER SMALL E [はーふかたかなえしょう]
0xF99E  0xFF74        # HALFWIDTH KATAKANA LETTER E [はーふかたかなえ]
0xF99F  0xFF6B        # HALFWIDTH KATAKANA LETTER SMALL O [はーふかたかなおしょう]
0xF9A0  0xFF75        # HALFWIDTH KATAKANA LETTER O [はーふかたかなお]
0xF9A1  0xFF76        # HALFWIDTH KATAKANA LETTER KA [はーふかたかなか]
0xF9A2  0x30AC+E01EF  # KATAKANA LETTER GA [はーふかたかなが]
0xF9A3  0xFF77        # HALFWIDTH KATAKANA LETTER KI [はーふかたかなき]
0xF9A4  0x30AE+E01EF  # KATAKANA LETTER GI [はーふかたかなぎ]
0xF9A5  0xFF78        # HALFWIDTH KATAKANA LETTER KU [はーふかたかなく]
0xF9A6  0x30B0+E01EF  # KATAKANA LETTER GU [はーふかたかなぐ]
0xF9A7  0xFF79        # HALFWIDTH KATAKANA LETTER KE [はーふかたかなけ]
0xF9A8  0x30B2+E01EF  # KATAKANA LETTER GE [はーふかたかなげ]
0xF9A9  0xFF7A        # HALFWIDTH KATAKANA LETTER KO [はーふかたかなこ]
0xF9AA  0x30B4+E01EF  # KATAKANA LETTER GO [はーふかたかなご]
0xF9AB  0xFF7B        # HALFWIDTH KATAKANA LETTER SA [はーふかたかなさ]
0xF9AC  0x30B6+E01EF  # KATAKANA LETTER ZA [はーふかたかなざ]
0xF9AD  0xFF7C        # HALFWIDTH KATAKANA LETTER SI [はーふかたかなし]
0xF9AE  0x30B8+E01EF  # KATAKANA LETTER ZI [はーふかたかなじ]
0xF9AF  0xFF7D        # HALFWIDTH KATAKANA LETTER SU [はーふかたかなす]
0xF9B0  0x30BA+E01EF  # KATAKANA LETTER ZU [はーふかたかなず]
0xF9B1  0xFF7E        # HALFWIDTH KATAKANA LETTER SE [はーふかたかなせ]
0xF9B2  0x30BC+E01EF  # KATAKANA LETTER ZE [はーふかたかなぜ]
0xF9B3  0xFF7F        # HALFWIDTH KATAKANA LETTER SO [はーふかたかなそ]
0xF9B4  0x30BE+E01EF  # KATAKANA LETTER ZO [はーふかたかなぞ]
0xF9B5  0xFF80        # HALFWIDTH KATAKANA LETTER TA [はーふかたかなた]
0xF9B6  0x30C0+E01EF  # KATAKANA LETTER DA [はーふかたかなだ]
0xF9B7  0xFF81        # HALFWIDTH KATAKANA LETTER TI [はーふかたかなち]
0xF9B8  0x30C2+E01EF  # KATAKANA LETTER DI [はーふかたかなぢ]
0xF9B9  0xFF6F        # HALFWIDTH KATAKANA LETTER SMALL TU [はーふかたかなつしょう]
0xF9BA  0xFF82        # HALFWIDTH KATAKANA LETTER TU [はーふかたかなつ]
0xF9BB  0x30C5+E01EF  # KATAKANA LETTER DU [はーふかたかなづ]
0xF9BC  0xFF83        # HALFWIDTH KATAKANA LETTER TE [はーふかたかなて]
0xF9BD  0x30C7+E01EF  # KATAKANA LETTER DE [はーふかたかなで]
0xF9BE  0xFF84        # HALFWIDTH KATAKANA LETTER TO [はーふかたかなと]
0xF9BF  0x30C9+E01EF  # KATAKANA LETTER DO [はーふかたかなど]
0xF9C0  0xFF85        # HALFWIDTH KATAKANA LETTER NA [はーふかたかなな]
0xF9C1  0xFF86        # HALFWIDTH KATAKANA LETTER NI [はーふかたかなに]
0xF9C2  0xFF87        # HALFWIDTH KATAKANA LETTER NU [はーふかたかなぬ]
0xF9C3  0xFF88        # HALFWIDTH KATAKANA LETTER NE [はーふかたかなね]
0xF9C4  0xFF89        # HALFWIDTH KATAKANA LETTER NO [はーふかたかなの]
0xF9C5  0xFF8A        # HALFWIDTH KATAKANA LETTER HA [はーふかたかなは]
0xF9C6  0x30D0+E01EF  # KATAKANA LETTER BA [はーふかたかなば]
0xF9C7  0x30D1+E01EF  # KATAKANA LETTER PA [はーふかたかなぱ]
0xF9C8  0xFF8B        # HALFWIDTH KATAKANA LETTER HI [はーふかたかなひ]
0xF9C9  0x30D3+E01EF  # KATAKANA LETTER BI [はーふかたかなび]
0xF9CA  0x30D4+E01EF  # KATAKANA LETTER PI [はーふかたかなぴ]
0xF9CB  0xFF8C        # HALFWIDTH KATAKANA LETTER HU [はーふかたかなふ]
0xF9CC  0x30D6+E01EF  # KATAKANA LETTER BU [はーふかたかなぶ]
0xF9CD  0x30D7+E01EF  # KATAKANA LETTER PU [はーふかたかなぷ]
0xF9CE  0xFF8D        # HALFWIDTH KATAKANA LETTER HE [はーふかたかなへ]
0xF9CF  0x30D9+E01EF  # KATAKANA LETTER BE [はーふかたかなべ]
0xF9D0  0x30DA+E01EF  # KATAKANA LETTER PE [はーふかたかなぺ]
0xF9D1  0xFF8E        # HALFWIDTH KATAKANA LETTER HO [はーふかたかなほ]
0xF9D2  0x30DC+E01EF  # KATAKANA LETTER BO [はーふかたかなぼ]
0xF9D3  0x30DD+E01EF  # KATAKANA LETTER PO [はーふかたかなぽ]
0xF9D4  0xFF8F        # HALFWIDTH KATAKANA LETTER MA [はーふかたかなま]
0xF9D5  0xFF90        # HALFWIDTH KATAKANA LETTER MI [はーふかたかなみ]
0xF9D6  0xFF91        # HALFWIDTH KATAKANA LETTER MU [はーふかたかなむ]
0xF9D7  0xFF92        # HALFWIDTH KATAKANA LETTER ME [はーふかたかなめ]
0xF9D8  0xFF93        # HALFWIDTH KATAKANA LETTER MO [はーふかたかなも]
0xF9D9  0xFF6C        # HALFWIDTH KATAKATA LETTER SMALL YA [はーふかたかなやしょう]
0xF9DA  0xFF94        # HALFWIDTH KATAKANA LETTER YA [はーふかたかなや]
